accountAgeDays,numItems,localTime,paymentMethodAgeDays,label,paymentMethod_paypal,paymentMethod_storecredit
1,2,4.461622,0.0,1,True,False
2000,1,4.461622,0.000694444444444,0,False,True
2000,1,5.034622,21.2965277778,0,True,False
2000,1,5.040929,0.0152777777778,0,False,False
146,1,4.921349,145.051388889,0,True,False
42,1,5.034622,0.0,0,False,False
13,1,4.52458,0.0,0,False,False
2000,1,4.836982,518.688888889,0,True,False
1281,1,3.483951,0.00347222222222,0,False,False
20,1,4.886641,0.0,0,True,False
902,1,4.962055,901.588194444,0,True,False
1006,1,5.034622,1005.39861111,0,False,False
8,1,4.505662,7.02569444444,0,False,False
28,1,4.895263,0.0,0,False,False
5,1,4.921318,0.0,0,True,False
610,1,5.017904,0.000694444444444,0,False,False
30,1,4.52458,29.3222222222,0,False,False
272,1,4.52458,77.1173611111,0,False,False
1981,1,4.921318,0.0,0,False,False
1709,1,3.483951,0.000694444444444,0,False,False
2000,1,4.748314,208.838194444,0,False,False
873,1,4.895263,37.8881944444,0,False,False
2000,1,4.748314,0.10625,0,False,False
177,1,4.748314,176.53125,0,True,False
181,1,4.742303,0.0,0,False,False
2000,2,4.52458,129.625,0,False,False
80,1,4.962055,79.0166666667,0,False,True
2000,1,4.52458,0.0354166666667,0,True,False
2000,1,4.057414,849.077083333,0,True,False
2000,1,4.921318,0.0,0,False,False
28,1,4.962055,27.7263888889,0,False,False
70,1,4.057414,0.154166666667,0,False,False
4,1,4.836982,0.00625,0,False,False
1532,1,4.505662,0.00555555555556,0,False,False
2000,1,5.034622,728.200694444,0,False,False
2000,1,4.962055,0.00486111111111,0,False,False
440,1,5.034622,332.104166667,0,False,False
643,1,4.52458,0.0,0,True,False
1205,1,5.034622,0.947222222222,0,True,False
363,1,4.921318,362.483333333,0,False,False
36,1,4.962055,35.7034722222,0,False,False
478,1,4.748314,0.00138888888889,0,False,False
243,1,4.921349,0.0,0,False,False
99,1,4.461622,0.0,0,True,False
2000,1,4.745402,0.0,0,False,False
2000,2,5.017904,1367.43819444,0,False,False
891,1,4.876771,0.0,0,False,False
2000,1,4.921318,0.0,0,False,False
83,2,4.965339,82.8638888889,0,True,False
654,1,3.954522,0.0104166666667,0,False,False
516,1,4.836982,0.0201388888889,0,False,False
2000,1,4.886641,0.0,0,False,False
1894,1,4.895263,0.0,0,False,False
107,1,4.886641,0.000694444444444,0,False,False
486,1,4.965339,0.00208333333333,0,False,False
89,1,4.52458,88.7520833333,0,False,False
1759,1,5.017904,321.271527778,0,True,False
1839,1,4.921318,0.00277777777778,0,False,False
329,1,4.52458,0.0,0,False,False
2000,1,5.017904,0.1375,0,False,False
897,1,4.505662,0.157638888889,0,True,False
281,1,5.034622,0.0,0,False,False
35,1,4.745402,0.0,0,False,False
632,1,4.748314,454.660416667,0,False,False
473,1,4.886641,0.000694444444444,0,True,False
46,1,4.742303,9.75208333333,0,True,False
188,1,4.876771,0.000694444444444,0,True,False
594,1,4.962055,593.247222222,0,False,False
635,1,4.876771,634.724305556,0,False,False
40,1,5.034622,0.00763888888889,0,False,False
40,1,4.836982,0.00138888888889,0,False,True
1909,1,4.886641,1129.525,0,True,False
723,1,4.886641,208.803472222,0,False,False
2000,1,2.596228,1952.27916667,0,False,False
11,1,5.017904,0.0,0,False,True
2000,1,4.836982,796.693055556,0,False,False
1239,1,4.057414,1134.50902778,0,False,False
3,1,4.965339,0.0,0,False,False
1555,1,4.886641,0.00763888888889,0,True,False
975,1,4.745402,0.0,0,True,False
2000,1,4.505662,1188.03680556,0,False,False
279,1,4.965339,0.0,0,False,False
286,1,4.745402,125.745138889,0,False,False
16,1,4.965339,5.21527777778,0,True,False
11,1,5.040929,0.0,0,False,False
567,1,4.505662,555.013194444,0,False,True
5,1,4.921318,4.325,0,False,False
2000,1,4.057414,0.0,0,False,False
51,1,4.895263,50.8305555556,0,True,False
78,1,4.965339,77.3236111111,0,False,False
70,1,5.034622,0.0,0,False,False
957,1,4.921349,0.00555555555556,0,False,False
12,1,4.965339,11.1055555556,0,True,False
30,1,4.965339,29.3166666667,0,True,False
185,1,4.836982,0.759027777778,0,False,False
639,1,4.745402,0.0,0,False,True
25,1,3.483951,0.000694444444444,0,False,False
223,1,3.066058,222.580555556,0,False,False
1675,1,4.836982,0.0,0,True,False
175,1,4.742303,0.0,0,False,False
90,2,4.962055,0.0173611111111,0,False,False
2,1,4.886641,1.46458333333,0,False,False
2000,1,4.742303,269.5625,0,True,False
497,1,5.017904,0.0,0,True,False
813,1,5.017904,0.0,0,True,False
23,1,5.034622,0.000694444444444,0,False,False
2,1,4.836982,1.00208333333,0,False,False
178,1,4.745402,0.0,0,False,False
9,1,5.040929,8.13958333333,0,False,False
78,1,4.745402,0.0,0,True,False
2000,1,4.748314,492.021527778,0,False,False
521,1,4.876771,210.924305556,0,False,False
514,1,3.954522,81.8298611111,0,False,False
214,1,3.954522,213.588888889,0,False,False
70,1,4.962055,69.9895833333,0,False,False
176,1,5.034622,0.00208333333333,0,False,False
1005,1,4.748314,0.0,0,True,False
2000,1,4.52458,2.99097222222,0,False,False
55,1,4.745402,35.0430555556,0,False,True
2000,1,4.52458,0.0159722222222,0,False,False
2000,1,4.745402,0.536111111111,0,False,False
27,1,4.461622,0.0,0,False,False
489,1,4.965339,0.00277777777778,0,False,False
1741,1,5.034622,0.0,0,False,False
1719,1,5.034622,692.363888889,0,False,False
173,1,4.748314,172.059027778,0,False,False
383,1,4.742303,157.613194444,0,False,False
143,1,5.017904,0.0,0,True,False
5,1,4.52458,4.05833333333,0,True,False
366,1,4.748314,0.0,0,False,False
1369,1,4.921318,30.0111111111,0,False,False
890,1,5.034622,0.0,0,True,False
219,1,4.748314,218.455555556,0,True,False
49,1,5.017904,0.00347222222222,0,False,False
1532,1,4.886641,0.575,0,False,False
1641,1,4.876771,385.415277778,0,False,False
1673,1,5.040929,6.26527777778,0,False,False
2000,1,4.836982,0.0,0,False,False
675,1,4.921318,0.919444444444,0,False,False
1120,1,4.876771,0.0,0,False,False
2000,1,4.057414,1387.19305556,0,False,False
322,1,5.017904,196.336805556,0,False,False
770,1,2.94894,754.379166667,0,False,False
1006,1,5.034622,0.0,0,False,False
2000,1,5.034622,306.927777778,0,False,True
2000,1,4.836982,16.5597222222,0,False,False
832,1,4.921349,102.177083333,0,False,False
2000,1,5.017904,464.884027778,0,False,False
1550,1,4.748314,1.04027777778,0,False,False
141,1,4.748314,0.0,0,False,False
958,4,5.034622,272.166666667,0,False,False
1670,1,4.52458,0.00625,0,True,False
604,1,4.921318,0.0,0,False,False
2,1,4.836982,1.96597222222,0,False,False
833,1,4.742303,810.545138889,0,False,False
1871,1,4.505662,0.111805555556,0,False,False
31,1,5.040929,0.0,0,False,False
8,1,5.040929,0.0,0,False,False
157,1,4.895263,0.000694444444444,0,True,False
2,1,5.034622,0.0215277777778,0,False,False
885,1,4.886641,116.647222222,0,False,False
61,1,4.52458,55.4909722222,0,False,False
48,1,4.921318,0.0,0,False,False
1816,1,3.483951,980.747916667,0,False,False
11,1,4.921349,10.0097222222,0,False,False
225,1,4.836982,0.000694444444444,0,False,False
2000,1,5.017904,0.0229166666667,0,False,False
2,1,4.876771,0.0,0,False,False
567,1,4.921349,236.984027778,0,False,False
761,1,4.52458,220.204166667,0,True,False
506,1,4.886641,160.742361111,0,True,False
3,1,3.575983,2.20833333333,0,False,True
4,1,4.886641,0.0,0,True,False
2000,1,4.52458,0.0,0,True,False
64,1,4.876771,0.0,0,False,False
640,1,5.017904,0.0,0,False,False
588,1,4.742303,0.0,0,False,False
2000,1,5.034622,317.934722222,0,False,False
1985,1,5.034622,0.00138888888889,0,False,False
2000,1,4.921318,11.0659722222,0,True,False
321,2,4.836982,279.889583333,0,True,False
1977,1,4.876771,1676.88055556,0,False,False
122,1,4.52458,121.510416667,0,False,False
2000,1,5.040929,6.14791666667,0,False,False
353,1,4.921349,352.795138889,0,True,False
2000,1,5.017904,148.05625,0,False,False
6,1,4.921318,0.0,0,False,False
829,1,4.965339,0.000694444444444,0,False,False
2,1,4.921349,1.68819444444,0,True,False
534,1,5.034622,0.0,0,False,False
960,1,4.962055,0.0298611111111,0,False,False
2000,1,4.461622,0.0,0,False,False
3,1,4.962055,0.00486111111111,0,False,False
21,2,4.895263,20.9472222222,0,False,False
2000,1,4.886641,863.689583333,0,False,False
26,3,4.836982,0.0,0,False,False
2000,1,5.017904,149.861805556,0,False,False
22,2,5.040929,0.0,0,False,False
23,1,4.52458,22.1479166667,0,True,False
1290,1,3.575983,0.00625,0,False,False
1483,1,5.034622,0.0,0,True,False
495,1,4.748314,0.0,0,True,False
2000,1,2.596228,350.253472222,0,True,False
90,1,4.461622,89.725,0,False,False
198,1,4.742303,89.4597222222,0,False,False
158,1,3.954522,157.554166667,0,False,False
1023,1,4.962055,0.00208333333333,0,False,False
2000,1,2.94894,3.60972222222,0,False,False
2000,1,5.040929,0.0,0,True,False
640,1,4.886641,0.484722222222,0,False,False
7,1,4.886641,0.0,0,False,False
2000,1,4.876771,160.760416667,0,False,True
827,1,4.505662,0.0,0,False,False
16,1,4.52458,0.00555555555556,0,False,False
1520,1,3.575983,1358.96944444,0,False,False
2,1,4.965339,0.0,0,False,False
1094,1,4.921349,0.0,0,False,False
79,1,5.017904,0.0,0,False,False
97,1,4.057414,0.0,0,False,False
1,1,4.461622,0.0,1,False,True
2000,1,4.057414,0.117361111111,0,False,False
986,1,4.962055,967.005555556,0,False,False
132,2,5.017904,0.0236111111111,0,False,False
2000,1,4.748314,709.638888889,0,False,False
2,1,2.94894,1.34791666667,0,False,False
1929,1,4.886641,87.5298611111,0,False,False
5,1,4.52458,0.0,0,False,False
557,1,4.745402,556.738888889,0,False,False
124,1,4.895263,0.000694444444444,0,True,False
1658,1,4.505662,0.313194444444,0,False,True
12,1,5.034622,5.94583333333,0,False,False
1738,1,4.057414,0.00833333333333,0,False,False
56,1,4.921349,0.0125,0,False,False
2000,1,4.965339,0.0,0,True,False
2000,1,5.017904,1.23541666667,0,False,False
399,1,4.52458,0.0,0,True,False
336,1,4.962055,0.0,0,True,False
217,1,4.921318,0.00902777777778,0,False,False
40,1,4.742303,0.0,0,True,False
2000,1,4.742303,0.400694444444,0,True,False
2000,1,5.034622,317.172222222,0,True,False
41,1,5.017904,0.0,0,True,False
1352,1,4.921318,0.0,0,False,False
73,1,5.034622,0.000694444444444,0,False,False
937,1,4.745402,571.009722222,0,True,False
899,5,4.505662,590.151388889,0,False,False
564,1,4.886641,543.329861111,0,False,False
89,1,4.921349,0.0,0,False,False
2000,1,4.745402,1781.89166667,0,False,False
92,1,4.876771,91.1951388889,0,False,False
1022,1,4.895263,268.629166667,0,False,False
2000,1,4.876771,0.04375,0,False,False
1073,1,4.962055,1.85763888889,0,False,False
33,1,4.748314,32.6208333333,0,False,False
1370,1,5.017904,0.0,0,True,False
88,1,4.748314,0.0722222222222,0,False,False
1716,1,4.748314,0.00277777777778,0,False,False
219,1,4.461622,218.747222222,0,False,False
2000,1,4.895263,39.9215277778,0,True,False
1501,1,5.017904,0.0,0,False,False
2000,2,4.921349,5.79027777778,0,False,False
337,1,4.876771,0.0,0,False,False
6,1,4.52458,0.0,0,False,False
168,1,4.876771,0.735416666667,0,False,False
2000,1,5.017904,276.960416667,0,False,False
1932,1,4.742303,316.574305556,0,True,False
1623,1,4.836982,0.00763888888889,0,False,False
1318,1,5.034622,0.0,0,True,False
495,2,4.52458,21.0645833333,0,False,False
2000,1,4.921349,0.0,0,True,False
1140,1,3.483951,0.0,0,False,False
290,1,4.057414,288.993055556,0,False,False
2000,1,4.505662,0.505555555556,0,False,False
2000,1,4.921318,992.086805556,0,True,False
514,1,5.040929,0.00555555555556,0,True,False
842,1,4.965339,0.0,0,False,False
914,1,4.748314,0.1,0,False,False
17,1,4.742303,16.5770833333,0,True,False
2000,1,4.745402,313.960416667,0,False,False
19,1,4.895263,0.0,0,False,False
2000,1,4.505662,405.16875,0,False,False
38,1,4.505662,0.000694444444444,0,False,False
5,1,5.034622,0.0,0,True,False
11,1,5.034622,0.0,0,False,False
1978,1,4.886641,0.0,0,False,False
2000,1,4.921318,0.00347222222222,0,False,False
2000,1,4.886641,881.772222222,0,False,False
122,1,4.886641,22.7694444444,0,False,False
76,1,4.886641,75.9701388889,0,False,False
2000,1,4.895263,0.00277777777778,0,False,False
245,1,4.742303,0.0,0,False,False
5,1,4.836982,0.0,0,False,True
55,1,4.965339,0.0,0,True,False
35,1,5.040929,33.2069444444,0,True,False
1729,1,5.017904,1062.72916667,0,True,False
47,1,4.742303,0.0,0,True,False
2,1,4.921318,0.0,0,False,False
2000,1,4.745402,0.0,0,False,False
191,1,4.886641,190.751388889,0,False,False
46,1,5.034622,0.43125,0,False,False
142,1,4.742303,0.0,0,False,False
1735,1,4.742303,0.0,0,False,False
42,1,4.748314,34.9625,0,True,False
1849,1,4.921318,239.930555556,0,False,False
860,1,4.876771,597.009722222,0,False,False
12,1,4.505662,11.1284722222,0,True,False
50,1,4.876771,0.0,0,False,False
2000,1,4.895263,0.00625,0,True,False
13,1,5.034622,0.0,0,True,False
147,2,5.017904,0.0979166666667,0,True,False
2000,1,4.965339,0.0,0,False,False
2000,1,4.921349,1542.13611111,0,False,False
2000,1,4.505662,401.997916667,0,True,False
2000,1,4.748314,0.00277777777778,0,False,False
442,1,4.742303,0.0451388888889,0,False,False
2000,1,4.745402,0.01875,0,False,False
892,1,5.017904,738.513194444,0,False,False
2000,1,4.921349,0.0,0,True,False
1136,1,4.505662,319.35,0,False,False
2000,1,4.748314,498.84375,0,False,False
168,1,4.876771,0.000694444444444,0,False,False
69,1,4.836982,0.00208333333333,0,False,False
11,1,4.748314,0.0,0,False,False
5,1,4.921318,0.0,0,False,False
2000,1,4.057414,1565.50763889,0,True,False
2000,1,4.921349,0.000694444444444,0,False,False
6,1,4.52458,0.000694444444444,0,True,False
3,1,4.965339,0.00416666666667,0,False,False
42,1,4.52458,0.0,0,False,False
30,1,5.040929,0.0,0,False,False
920,1,4.921349,883.878472222,0,False,False
150,1,4.962055,0.05,0,False,False
50,1,4.52458,49.8506944444,0,False,False
2000,1,4.921318,231.370833333,0,False,False
187,1,4.876771,186.932638889,0,False,False
1250,1,4.886641,0.00277777777778,0,True,False
1558,1,4.962055,918.625694444,0,False,False
1766,1,5.034622,410.884027778,0,False,False
2000,1,3.954522,0.0,0,False,False
1322,1,4.921318,1287.96527778,0,False,False
781,1,4.876771,99.9715277778,0,True,False
97,1,5.034622,0.0,0,True,False
505,1,4.965339,503.966666667,0,False,False
18,1,4.505662,14.0756944444,0,False,False
24,1,4.895263,0.0,0,True,False
560,1,3.954522,4.69722222222,0,False,False
38,1,4.748314,37.9645833333,0,False,False
1307,1,5.034622,951.897916667,0,True,False
574,1,5.017904,0.00138888888889,0,False,False
462,1,4.748314,0.0,0,False,False
6,1,4.836982,5.19375,0,False,False
2,1,4.876771,0.00347222222222,0,False,False
158,1,5.017904,0.0,0,False,False
337,1,4.745402,0.00138888888889,0,False,False
62,1,4.895263,0.0,0,False,False
1441,1,4.895263,0.0,0,False,False
9,1,4.921318,0.0,0,False,False
2,1,5.034622,1.99166666667,0,True,False
217,1,4.748314,0.0,0,False,False
336,1,4.876771,0.0,0,False,False
335,1,4.921349,0.0,0,False,False
249,1,4.876771,248.017361111,0,False,False
222,1,4.836982,221.511805556,0,False,False
1853,1,5.034622,0.0,0,False,False
635,1,5.017904,0.0,0,False,False
1605,1,3.575983,1016.25972222,0,False,False
2000,1,4.748314,0.0,0,False,False
1514,1,4.745402,0.0,0,False,False
47,1,5.034622,0.0,0,False,False
2000,1,4.057414,3.40138888889,0,False,False
1513,1,4.461622,0.339583333333,0,True,False
2000,1,4.748314,0.0,0,False,False
12,1,4.962055,0.0,0,True,False
130,1,4.965339,129.134722222,0,False,False
153,1,4.962055,152.063888889,0,True,False
7,1,4.886641,0.000694444444444,0,False,False
665,1,4.921318,240.127083333,0,False,False
2000,1,4.876771,328.998611111,0,False,True
2000,1,4.745402,0.000694444444444,0,False,False
2000,1,4.742303,0.956944444444,0,False,False
1855,1,4.057414,164.081944444,0,False,False
285,1,4.836982,231.994444444,0,False,False
2000,1,4.742303,0.00277777777778,0,False,False
1679,1,4.965339,283.00625,0,True,False
1506,1,3.954522,1505.53541667,0,True,False
2000,1,4.962055,0.0,0,False,False
500,1,4.836982,0.0,0,True,False
2000,1,5.017904,183.919444444,0,False,False
13,1,4.742303,12.7486111111,0,True,False
619,1,4.962055,0.00138888888889,0,False,False
2000,1,4.505662,473.05625,0,False,False
824,1,4.962055,0.0,0,True,False
258,1,5.034622,0.0,0,False,False
12,1,4.921349,11.9736111111,0,False,True
7,2,4.748314,6.82638888889,0,True,False
48,1,4.52458,0.00277777777778,0,False,False
918,1,3.954522,14.7770833333,0,True,False
1910,1,5.040929,0.000694444444444,0,False,False
7,1,5.017904,0.00138888888889,0,True,False
1648,1,4.921318,0.0,0,True,False
30,1,4.921318,0.000694444444444,0,False,False
1727,1,4.965339,381.299305556,0,False,False
1285,1,4.52458,9.08611111111,0,True,False
1060,1,4.836982,0.0,0,True,False
2000,1,4.836982,428.829861111,0,False,False
1270,1,4.745402,62.8368055556,0,False,False
2000,1,4.748314,0.000694444444444,0,False,False
1591,1,4.461622,0.0,0,False,False
14,1,4.461622,13.93125,0,False,False
368,1,5.034622,0.000694444444444,0,False,False
1847,1,4.836982,395.700694444,0,False,True
2000,1,4.745402,414.641666667,0,True,False
2000,1,4.748314,0.000694444444444,0,True,False
6,1,4.52458,5.31180555556,0,False,False
1236,1,5.017904,0.0,0,False,False
335,2,4.742303,0.00138888888889,0,False,False
1987,1,4.745402,0.0,0,False,False
1218,1,4.921318,0.00277777777778,0,False,False
444,1,5.017904,0.0,0,False,False
4,1,5.040929,3.06388888889,0,False,True
1456,1,4.921349,379.915972222,0,True,False
84,1,4.962055,0.0,0,False,False
1565,1,4.52458,37.4145833333,0,False,False
309,2,4.895263,308.01875,0,False,True
621,1,5.017904,0.0,0,True,False
139,1,4.52458,138.747222222,0,False,False
720,2,4.921349,0.0,0,True,False
2000,1,4.962055,0.0,0,True,False
1174,1,5.017904,0.0,0,True,False
108,1,4.748314,0.0,0,True,False
2,1,4.895263,1.83958333333,0,False,False
34,1,4.748314,33.2548611111,0,False,False
623,1,4.921318,0.0,0,False,False
1219,1,5.017904,1051.92222222,0,False,False
151,1,4.921318,0.0,0,False,False
1964,1,4.745402,0.0,0,False,False
2000,1,4.886641,0.902083333333,0,False,False
2000,1,4.921349,0.723611111111,0,False,False
2000,1,4.836982,0.0,0,False,False
177,1,5.040929,176.260416667,0,False,False
2000,1,5.017904,0.0,0,False,False
534,1,4.748314,0.0,0,False,False
2000,1,4.742303,1524.45208333,0,True,False
2000,1,4.748314,2.83541666667,0,False,True
5,1,4.921349,0.0,0,False,False
30,1,4.921349,0.0,0,False,False
2000,3,5.034622,106.184722222,0,False,False
1986,1,3.954522,0.00347222222222,0,False,False
774,1,5.017904,0.0152777777778,0,False,False
868,1,4.921349,343.711111111,0,True,False
333,1,4.895263,0.0,0,False,False
2000,1,4.742303,0.0,0,False,False
2000,2,4.921318,355.876388889,0,False,False
551,1,5.040929,0.00208333333333,0,False,True
8,1,4.921349,0.0,0,False,False
11,2,3.954522,10.4402777778,0,False,False
597,1,4.876771,239.60625,0,True,False
2000,1,5.040929,0.0,0,False,False
10,1,4.921318,0.0,0,True,False
12,3,4.742303,11.6416666667,0,False,False
1944,1,3.954522,0.0,0,True,False
11,1,4.962055,0.0,0,True,False
17,1,4.895263,16.4923611111,0,True,False
734,1,5.034622,0.697916666667,0,False,False
6,1,4.742303,0.00138888888889,0,False,False
861,1,4.52458,164.179166667,0,False,False
3,1,4.921349,2.84305555556,0,True,False
2000,1,5.040929,1456.14236111,0,False,True
160,1,4.748314,0.0,0,False,False
7,1,5.040929,0.0,0,True,False
828,1,4.505662,0.00138888888889,0,True,False
206,1,4.921349,205.039583333,0,False,False
2000,1,4.836982,603.684027778,0,False,False
43,1,4.886641,0.0,0,False,False
2000,1,4.505662,0.296527777778,0,True,False
1466,1,3.483951,709.621527778,0,False,False
2000,1,4.505662,0.0,0,False,False
17,1,4.52458,16.1479166667,0,True,False
2000,1,4.52458,1045.1,0,False,False
2000,1,4.836982,0.0,0,True,False
516,2,4.962055,0.00763888888889,0,False,False
157,1,4.52458,150.350694444,0,True,False
2000,1,5.017904,1.89583333333,0,False,False
621,5,5.034622,620.943055556,0,False,False
6,1,4.886641,0.0,0,False,False
207,1,4.505662,206.370138889,0,False,False
139,1,4.962055,0.000694444444444,0,False,False
1144,2,4.748314,0.0,0,False,False
2000,1,4.748314,426.974305556,0,False,False
57,2,4.876771,56.8916666667,0,False,False
132,1,4.505662,0.0,0,False,False
6,1,4.921349,5.08819444444,0,False,False
2000,1,4.965339,88.4131944444,0,False,False
126,1,4.965339,0.0,0,False,False
2000,1,5.034622,89.8180555556,0,False,False
1037,1,4.742303,0.0,0,False,False
578,1,4.876771,0.0,0,True,False
8,1,4.52458,7.85763888889,0,True,False
867,1,4.962055,0.0,0,True,False
1601,1,4.921318,640.859722222,0,False,False
1,1,4.836982,0.0,1,False,False
2000,1,4.965339,0.0,0,False,False
1846,1,4.057414,137.221527778,0,False,False
7,1,4.748314,6.80069444444,0,False,False
2000,1,3.483951,599.117361111,0,False,False
208,1,4.461622,0.00138888888889,0,True,False
409,1,4.962055,0.0,0,False,True
49,1,2.94894,0.0,0,False,False
1322,1,4.886641,89.5520833333,0,False,False
2000,1,5.034622,0.0,0,False,False
32,1,2.596228,0.000694444444444,0,False,False
25,1,4.748314,0.0,0,True,False
141,1,5.040929,0.000694444444444,0,True,False
315,1,4.876771,0.0,0,False,False
80,1,4.836982,0.0,0,False,False
1554,1,4.965339,0.0,0,False,False
1660,1,5.034622,0.448611111111,0,True,False
2000,1,4.962055,157.5875,0,True,False
8,1,4.745402,0.000694444444444,0,True,False
216,1,4.745402,0.000694444444444,0,False,False
1584,1,4.921318,814.04375,0,False,False
228,1,4.886641,158.682638889,0,False,True
84,1,4.748314,76.2194444444,0,False,False
1336,1,4.921318,992.475,0,False,False
474,1,5.040929,0.000694444444444,0,False,False
247,1,4.876771,119.8125,0,False,False
523,1,5.017904,0.0,0,False,False
2000,1,4.965339,260.974305556,0,False,False
21,1,4.962055,20.9625,0,False,False
2000,1,5.034622,302.854861111,0,False,False
508,1,4.886641,60.9645833333,0,False,False
2000,1,4.886641,235.670833333,0,False,False
2000,1,4.921318,0.00138888888889,0,False,False
218,1,4.886641,0.0,0,False,False
2000,1,4.52458,6.70625,0,False,False
2000,1,3.575983,0.0,0,False,False
549,1,4.742303,0.0,0,True,False
43,1,4.921349,0.0,0,False,False
271,1,4.742303,0.000694444444444,0,False,False
2,1,4.886641,1.13263888889,0,False,False
482,1,4.505662,0.00555555555556,0,False,False
1250,1,5.034622,0.0,0,False,False
6,1,4.895263,5.56041666667,0,False,False
2000,1,4.505662,1447.95972222,0,False,False
8,1,4.921349,0.000694444444444,0,False,False
2000,1,4.748314,612.156944444,0,False,False
84,1,4.836982,83.0951388889,0,True,False
806,1,4.962055,0.0,0,False,False
120,1,5.034622,0.0,0,False,False
2000,1,5.034622,0.000694444444444,0,False,False
60,1,4.461622,0.0,0,False,False
2000,1,4.505662,275.340277778,0,False,False
2000,1,4.921349,43.3270833333,0,False,False
1841,1,4.921318,29.7416666667,0,False,False
745,2,4.921349,71.2131944444,0,False,False
413,1,4.921318,216.9875,0,False,False
561,1,4.876771,0.00833333333333,0,False,True
2000,1,4.505662,0.0118055555556,0,True,False
435,1,5.040929,0.000694444444444,0,False,False
4,1,4.895263,0.000694444444444,0,False,False
1447,1,4.836982,0.0,0,False,False
32,1,4.921318,0.0,0,True,False
1813,1,4.461622,0.0,0,True,False
129,1,4.921318,0.0,0,False,False
736,1,4.965339,0.0,0,True,False
853,1,4.52458,0.0,0,False,False
65,1,5.017904,0.0,0,False,False
1,2,4.057414,0.0,1,False,False
1523,1,4.505662,518.050694444,0,True,False
2000,1,3.954522,0.0,0,False,False
73,1,4.876771,0.0,0,False,False
2000,1,4.895263,0.00555555555556,0,False,False
2000,1,3.483951,1396.77013889,0,False,True
1387,1,3.954522,0.0520833333333,0,False,False
23,1,3.954522,0.0,0,True,False
3,1,4.962055,2.66875,0,False,False
1651,1,4.748314,0.0,0,False,False
58,2,4.52458,57.2513888889,0,False,True
2000,1,5.034622,611.096527778,0,False,False
142,1,4.921318,140.348611111,0,False,False
2000,1,5.040929,0.0,0,False,False
1573,1,4.921318,1024.99861111,0,False,False
1930,2,4.52458,0.0,0,False,False
78,1,5.040929,0.0,0,False,False
13,1,4.895263,12.0694444444,0,True,False
1157,1,5.040929,0.0,0,False,False
1502,1,5.034622,0.000694444444444,0,False,False
2000,1,4.965339,1065.65763889,0,False,False
7,1,4.921349,0.0,0,False,False
164,1,4.505662,0.0,0,True,False
908,1,4.505662,0.0243055555556,0,False,False
49,1,4.52458,48.8131944444,0,False,False
1767,1,4.886641,754.4625,0,False,False
2000,1,4.965339,0.00138888888889,0,False,False
224,1,4.921318,0.0,0,True,False
2000,1,4.921318,54.9729166667,0,False,False
878,1,4.895263,83.875,0,False,True
154,1,4.921318,152.0,0,False,False
18,1,4.921349,0.0,0,False,False
29,1,4.745402,0.0,0,False,False
908,1,5.040929,0.000694444444444,0,False,False
268,2,5.034622,0.0,0,False,False
1956,1,4.836982,0.00347222222222,0,True,False
93,1,4.962055,0.0,0,False,False
153,1,4.921349,0.0,0,True,False
821,1,4.921349,0.0,0,False,False
1085,1,4.886641,633.660416667,0,False,False
34,1,4.745402,33.9409722222,0,False,False
2000,1,4.836982,0.0,0,False,False
1012,1,4.52458,0.00486111111111,0,False,False
1978,1,4.505662,0.0,0,False,False
160,1,4.505662,159.251388889,0,False,False
1867,1,4.921318,0.0,0,False,False
2,1,4.742303,0.0,0,True,False
1294,1,5.034622,1244.15972222,0,False,False
31,1,5.040929,30.2326388889,0,False,False
10,1,4.52458,0.00347222222222,0,False,False
102,1,4.895263,8.99444444444,0,False,False
41,1,4.921349,0.0,0,False,False
1137,1,4.742303,960.882638889,0,False,False
518,1,4.962055,517.973611111,0,True,False
1009,1,4.886641,0.0,0,False,False
56,1,4.886641,0.0,0,False,False
162,1,4.876771,0.00138888888889,0,False,True
2000,1,4.921318,0.0,0,False,False
1638,1,5.017904,742.656944444,0,False,True
2000,1,4.745402,86.8381944444,0,False,False
191,1,4.52458,0.0,0,False,False
324,1,4.886641,0.0,0,False,False
561,1,5.017904,277.8625,0,True,False
2000,1,4.876771,0.0,0,False,False
1,5,4.745402,0.0,1,False,True
139,1,4.836982,0.000694444444444,0,True,False
44,1,4.886641,0.0,0,False,False
2000,1,4.52458,385.078472222,0,False,False
2000,1,4.748314,0.000694444444444,0,True,False
96,1,4.745402,8.96527777778,0,True,False
589,1,4.921349,0.0,0,False,False
2000,1,4.748314,1101.67708333,0,False,False
2000,1,4.52458,0.00138888888889,0,False,False
9,1,4.886641,8.75347222222,0,False,False
2000,1,4.965339,264.157638889,0,False,False
2000,1,4.965339,4.15625,0,False,False
102,1,5.017904,0.0,0,False,False
166,1,4.886641,165.590277778,0,False,False
2000,1,4.886641,0.0,0,False,False
105,1,4.748314,0.0,0,False,False
1395,1,4.886641,1.01875,0,False,True
53,1,4.836982,0.000694444444444,0,False,False
1579,1,4.836982,0.0,0,True,False
212,1,4.057414,211.455555556,0,False,False
96,2,4.836982,0.000694444444444,0,False,False
2000,1,4.895263,0.0,0,False,False
2000,1,4.921349,329.882638889,0,True,False
1865,1,4.505662,0.0,0,False,False
1726,1,4.886641,0.0,0,False,False
1551,1,4.962055,0.0194444444444,0,False,False
2,1,4.742303,0.0,0,False,False
